assessment_score,current_proficiency,required_proficiency,gap_percent,project_count,certification_count,role_importance,skill_category,gap_level
92.27,77.5,81.48,4.89,2,0,1.0,Programming,LOW
37.69,53.0,63.13,16.04,0,1,0.819,Security,LOW
39.15,34.85,68.33,49.01,3,0,0.829,Security,MEDIUM
35.42,50.83,68.54,25.84,2,0,1.0,Security,MEDIUM
30.38,22.17,69.59,68.14,0,0,0.944,Software Engineering,HIGH
34.44,43.42,67.39,35.58,1,0,0.8,General,MEDIUM
44.26,51.43,62.07,17.14,2,0,0.505,Data Science,LOW
25.56,37.79,71.03,46.8,0,0,1.0,Programming,MEDIUM
81.23,87.38,79.53,0.0,2,0,1.0,Software Engineering,LOW
31.5,32.57,77.1,57.76,4,0,0.937,Backend,HIGH
48.51,42.14,62.95,33.06,0,0,0.865,Database,MEDIUM
41.55,50.38,62.44,19.33,3,0,0.807,Security,LOW
33.36,47.82,70.5,32.16,2,1,0.822,DevOps,MEDIUM
2.98,9.54,49.87,80.87,0,0,0.785,Data Science,HIGH
69.73,68.81,74.32,7.41,1,1,1.0,Programming,LOW
65.64,56.43,79.48,29.01,3,0,0.888,Database,MEDIUM
30.0,34.27,76.82,55.39,1,1,1.0,Database,HIGH
56.59,56.79,74.39,23.65,0,0,0.758,DevOps,MEDIUM
46.16,47.17,54.96,14.16,1,1,1.0,Software Engineering,LOW
41.84,34.13,89.2,61.73,0,0,1.0,General,HIGH
36.61,40.89,79.57,48.61,1,2,1.0,DevOps,MEDIUM
64.31,75.59,65.21,0.0,1,0,1.0,Testing,LOW
77.8,68.42,72.6,5.76,0,1,0.739,Testing,LOW
68.89,66.82,55.83,0.0,2,0,0.9,Data Science,LOW
90.24,88.01,86.73,0.0,5,3,0.969,Programming,LOW
27.3,40.43,75.83,46.68,1,0,0.993,DevOps,MEDIUM
62.47,70.08,75.07,6.65,3,1,0.94,Artificial Intelligence,LOW
0.0,8.4,62.37,86.53,0,0,1.0,Security,HIGH
73.52,69.89,67.54,0.0,4,1,0.894,Testing,LOW
49.53,60.22,68.44,12.01,6,0,0.951,General,LOW
37.34,24.81,90.15,72.48,0,0,1.0,DevOps,HIGH
45.47,43.55,60.03,27.45,0,1,0.827,Security,MEDIUM
41.68,48.87,83.19,41.25,1,0,0.974,Programming,MEDIUM
11.99,17.63,54.51,67.65,1,1,0.882,Database,HIGH
19.45,33.64,80.27,58.09,0,0,0.922,Software Engineering,HIGH
13.93,17.27,79.96,78.4,1,0,0.874,Backend,HIGH
64.86,71.16,70.16,0.0,2,0,0.848,Data Science,LOW
16.31,24.97,53.14,53.01,4,1,0.743,DevOps,HIGH
18.42,4.12,78.45,94.75,0,0,0.855,Software Engineering,HIGH
32.62,31.71,45.4,30.15,1,0,0.596,Programming,MEDIUM
43.62,42.69,68.71,37.87,2,1,1.0,Testing,MEDIUM
47.68,37.43,77.77,51.87,0,0,0.928,Artificial Intelligence,HIGH
3.5,0.0,82.57,100.0,1,0,1.0,Testing,HIGH
16.33,22.68,64.33,64.74,0,0,1.0,Artificial Intelligence,HIGH
54.85,53.73,82.78,35.09,1,0,0.979,Database,MEDIUM
56.85,56.3,69.16,18.6,5,1,0.791,General,LOW
62.18,60.73,88.86,31.65,0,0,0.963,Security,MEDIUM
67.22,43.73,71.23,38.61,0,1,1.0,Artificial Intelligence,MEDIUM
35.26,34.53,68.18,49.35,1,0,0.914,Testing,MEDIUM
35.41,43.79,76.58,42.82,2,1,0.689,Backend,MEDIUM
57.18,78.58,90.38,13.06,0,1,1.0,Artificial Intelligence,LOW
25.58,29.15,62.07,53.04,0,0,0.846,General,HIGH
29.37,32.39,57.85,44.01,1,0,1.0,Testing,MEDIUM
53.38,58.96,67.73,12.94,3,0,0.894,Database,LOW
53.87,50.36,41.9,0.0,1,3,0.861,Programming,LOW
35.34,45.37,60.71,25.26,4,2,0.805,Programming,MEDIUM
36.17,40.29,73.23,44.98,1,0,0.809,Backend,MEDIUM
71.81,59.1,71.92,17.82,3,0,0.932,Software Engineering,LOW
32.34,32.53,77.61,58.09,1,1,1.0,Programming,HIGH
0.0,12.0,69.84,82.82,0,1,1.0,Backend,HIGH
28.9,22.69,70.66,67.89,3,0,0.92,Database,HIGH
45.7,41.85,64.45,35.06,0,1,0.758,General,MEDIUM
23.11,19.85,91.14,78.22,0,0,0.934,Programming,HIGH
51.45,53.02,75.98,30.21,1,2,1.0,DevOps,MEDIUM
40.24,48.7,68.45,28.85,0,1,0.7,DevOps,MEDIUM
82.11,70.8,79.7,11.17,1,2,0.952,Artificial Intelligence,LOW
77.88,68.41,72.05,5.05,0,1,1.0,Artificial Intelligence,LOW
22.17,21.54,81.54,73.59,0,0,0.977,Testing,HIGH
7.87,9.01,60.55,85.13,1,1,1.0,Software Engineering,HIGH
40.4,37.81,78.1,51.59,1,3,0.96,Software Engineering,HIGH
21.77,9.95,92.45,89.23,1,0,0.897,Testing,HIGH
31.02,32.72,65.89,50.35,1,0,0.742,Security,HIGH
33.55,24.99,73.26,65.89,0,1,0.89,Backend,HIGH
27.61,25.44,76.14,66.59,0,0,0.973,Artificial Intelligence,HIGH
7.78,5.59,75.24,92.57,0,0,0.749,Artificial Intelligence,HIGH
38.96,39.4,69.01,42.9,1,0,0.824,Artificial Intelligence,MEDIUM
27.74,38.39,75.45,49.12,3,1,0.824,Backend,MEDIUM
42.91,51.61,78.21,34.02,0,0,1.0,DevOps,MEDIUM
0.0,11.89,61.39,80.63,1,0,0.591,Testing,HIGH
24.35,28.43,79.85,64.4,0,0,0.868,Artificial Intelligence,HIGH
51.99,44.77,71.49,37.38,1,0,1.0,Testing,MEDIUM
57.64,58.09,76.18,23.74,0,1,0.823,Artificial Intelligence,MEDIUM
29.92,37.9,76.35,50.36,2,0,0.896,DevOps,HIGH
54.66,67.67,59.51,0.0,1,1,0.91,Software Engineering,LOW
46.94,53.61,74.85,28.38,0,0,1.0,Security,MEDIUM
46.28,45.09,81.53,44.69,0,0,0.9,Programming,MEDIUM
14.29,14.62,80.73,81.89,1,0,1.0,Database,HIGH
58.75,53.68,74.25,27.7,0,2,0.855,Data Science,MEDIUM
18.15,14.82,59.67,75.16,4,0,0.847,Backend,HIGH
4.12,5.91,58.17,89.84,0,0,0.742,Data Science,HIGH
16.71,21.44,74.15,71.08,2,1,0.947,Data Science,HIGH
74.69,78.74,70.99,0.0,3,1,0.914,DevOps,LOW
14.43,22.16,73.43,69.82,0,0,0.796,Database,HIGH
31.15,33.1,54.37,39.13,0,0,0.907,Backend,MEDIUM
0.0,13.08,56.62,76.89,0,0,0.908,Backend,HIGH
65.53,60.57,74.87,19.1,2,1,1.0,Security,LOW
64.72,59.75,59.99,0.39,0,1,0.684,DevOps,LOW
38.75,43.94,74.78,41.24,2,1,0.896,Testing,MEDIUM
52.96,55.46,83.46,33.54,0,1,0.763,Security,MEDIUM
33.63,52.67,69.68,24.41,0,0,0.848,Programming,MEDIUM
47.69,57.58,61.63,6.56,0,0,0.905,Testing,LOW
37.28,31.86,79.59,59.97,0,0,1.0,Software Engineering,HIGH
42.58,51.52,65.1,20.87,2,3,1.0,Database,MEDIUM
52.66,49.07,84.73,42.09,2,0,1.0,Testing,MEDIUM
83.93,90.0,72.3,0.0,0,0,0.894,General,LOW
49.25,59.45,91.18,34.8,2,1,0.796,Data Science,MEDIUM
88.78,75.82,70.39,0.0,2,1,0.897,Backend,LOW
26.64,8.05,69.04,88.33,0,0,0.784,Data Science,HIGH
26.22,24.36,79.32,69.29,1,2,1.0,DevOps,HIGH
25.71,37.7,68.58,45.02,1,3,0.859,Programming,MEDIUM
50.64,38.5,82.26,53.2,2,0,0.9,General,HIGH
50.61,53.82,63.11,14.73,3,0,1.0,Testing,LOW
46.4,48.91,90.55,45.98,0,0,1.0,Artificial Intelligence,MEDIUM
46.46,39.77,66.45,40.15,1,1,1.0,Software Engineering,MEDIUM
36.1,45.35,69.62,34.87,3,0,0.745,Testing,MEDIUM
58.17,58.6,67.39,13.05,1,1,0.926,Testing,LOW
55.49,53.81,64.83,17.0,0,0,1.0,Security,LOW
19.88,11.0,71.18,84.55,0,0,0.956,Data Science,HIGH
0.0,2.08,62.42,96.66,0,0,0.876,Artificial Intelligence,HIGH
21.99,14.87,64.71,77.02,0,0,0.981,Testing,HIGH
22.27,26.7,67.22,60.28,3,0,0.908,Testing,HIGH
21.82,36.87,72.51,49.15,2,0,0.98,Security,MEDIUM
41.8,32.42,64.01,49.35,3,1,1.0,General,MEDIUM
51.28,35.8,75.49,52.57,1,1,0.796,Programming,HIGH
93.46,100.0,87.15,0.0,1,1,0.769,Backend,LOW
38.41,49.7,86.66,42.65,2,0,1.0,Security,MEDIUM
58.8,51.45,67.01,23.22,0,1,1.0,General,MEDIUM
20.2,14.73,66.72,77.92,2,0,0.792,General,HIGH
44.35,39.28,79.58,50.65,1,0,0.781,Data Science,HIGH
40.03,52.96,73.07,27.52,0,0,1.0,Database,MEDIUM
30.49,30.24,50.62,40.27,0,0,0.967,Testing,MEDIUM
30.01,38.05,69.59,45.32,1,1,0.845,General,MEDIUM
24.76,21.4,85.35,74.93,0,0,0.906,DevOps,HIGH
57.33,62.15,72.69,14.51,2,1,0.787,General,LOW
37.77,43.51,84.91,48.76,3,0,0.76,General,MEDIUM
100.0,85.89,84.28,0.0,1,1,0.866,Security,LOW
47.85,42.87,69.99,38.74,3,0,0.917,General,MEDIUM
58.56,57.32,79.41,27.82,0,1,0.977,General,MEDIUM
38.78,45.88,59.14,22.43,1,2,0.752,Database,MEDIUM
79.3,71.31,66.41,0.0,1,1,0.999,Programming,LOW
69.98,70.71,79.49,11.05,3,0,0.822,Programming,LOW
36.4,39.66,78.83,49.69,1,0,1.0,Artificial Intelligence,MEDIUM
57.43,49.59,69.14,28.28,1,0,1.0,Security,MEDIUM
34.41,35.43,80.61,56.05,1,1,0.928,Artificial Intelligence,HIGH
0.0,0.0,67.87,100.0,1,0,1.0,Backend,HIGH
43.53,20.01,69.9,71.37,1,0,0.961,Programming,HIGH
41.0,33.36,65.56,49.12,0,0,0.878,Software Engineering,MEDIUM
25.3,31.58,69.31,54.43,1,0,0.962,General,HIGH
27.91,29.64,83.59,64.55,2,0,0.982,Testing,HIGH
51.79,48.21,74.95,35.68,2,2,0.795,Backend,MEDIUM
47.18,48.57,63.94,24.04,5,1,0.741,Database,MEDIUM
42.46,43.0,75.28,42.88,0,1,0.809,Programming,MEDIUM
25.41,25.99,82.47,68.48,0,0,1.0,Programming,HIGH
13.26,9.09,71.04,87.21,0,0,0.916,General,HIGH
16.9,24.05,54.9,56.19,4,0,0.762,Programming,HIGH
68.24,71.2,74.77,4.77,4,2,1.0,Artificial Intelligence,LOW
6.51,12.21,76.9,84.12,0,0,0.949,Artificial Intelligence,HIGH
43.4,40.68,73.16,44.4,0,0,0.868,Database,MEDIUM
47.29,47.72,68.11,29.93,2,0,0.976,Testing,MEDIUM
44.03,41.16,93.59,56.02,1,0,0.976,Security,HIGH
34.58,35.29,56.35,37.38,2,0,0.991,General,MEDIUM
48.38,55.83,87.19,35.97,1,0,1.0,Software Engineering,MEDIUM
24.7,28.26,78.77,64.13,2,0,1.0,Artificial Intelligence,HIGH
14.74,17.5,79.58,78.02,1,1,0.896,Artificial Intelligence,HIGH
44.62,35.16,65.87,46.63,0,0,0.94,DevOps,MEDIUM
84.51,91.74,94.33,2.74,3,1,0.761,Security,LOW
69.33,63.43,65.75,3.53,1,0,0.741,Data Science,LOW
37.96,38.79,74.68,48.05,0,0,1.0,General,MEDIUM
53.03,46.14,85.37,45.96,0,2,0.999,DevOps,MEDIUM
82.29,71.77,84.39,14.96,1,0,0.973,Artificial Intelligence,LOW
46.24,50.74,67.81,25.17,0,1,1.0,DevOps,MEDIUM
69.38,77.34,78.97,2.06,0,1,1.0,DevOps,LOW
11.56,26.68,56.68,52.93,2,0,0.593,Data Science,HIGH
60.76,58.87,73.21,19.58,0,0,1.0,Artificial Intelligence,LOW
36.06,33.8,72.09,53.11,1,1,0.98,Security,HIGH
58.76,42.53,55.82,23.81,1,1,0.799,DevOps,MEDIUM
43.3,40.84,59.62,31.51,1,2,0.618,Software Engineering,MEDIUM
66.86,59.48,68.73,13.45,0,1,0.954,Data Science,LOW
68.88,60.47,75.94,20.37,0,0,0.757,DevOps,MEDIUM
58.23,44.29,68.45,35.29,1,0,0.831,Database,MEDIUM
49.01,52.46,73.39,28.52,2,0,0.932,Testing,MEDIUM
53.04,55.11,80.43,31.49,0,0,0.861,DevOps,MEDIUM
41.3,30.17,66.92,54.91,1,4,1.0,General,HIGH
97.83,91.67,78.49,0.0,2,0,0.834,Data Science,LOW
19.45,25.98,79.22,67.2,1,0,0.838,Software Engineering,HIGH
49.08,59.96,73.98,18.95,0,1,0.579,Testing,LOW
18.8,24.04,75.36,68.1,0,0,0.919,Software Engineering,HIGH
58.75,58.97,80.5,26.75,0,2,1.0,General,MEDIUM
24.23,20.34,69.42,70.7,0,0,0.768,Data Science,HIGH
27.59,44.84,87.96,49.02,1,0,0.942,Programming,MEDIUM
57.04,59.25,68.61,13.64,1,1,0.742,Artificial Intelligence,LOW
28.45,28.92,63.24,54.26,0,0,0.64,Backend,HIGH
26.08,19.34,72.45,73.3,1,0,1.0,DevOps,HIGH
62.81,60.8,75.1,19.04,2,0,0.991,Testing,LOW
43.84,41.27,70.1,41.12,2,0,0.889,Data Science,MEDIUM
62.09,60.9,56.7,0.0,2,1,0.865,DevOps,LOW
15.62,27.7,61.33,54.84,2,2,1.0,Database,HIGH
53.9,54.62,73.74,25.93,2,0,0.898,Security,MEDIUM
23.56,33.34,69.71,52.18,0,0,0.942,Programming,HIGH
48.36,44.09,67.78,34.94,1,1,0.795,Security,MEDIUM
58.83,55.68,79.13,29.63,1,2,0.991,Database,MEDIUM
36.51,34.06,61.84,44.93,0,0,1.0,General,MEDIUM
54.84,50.74,61.78,17.88,2,1,0.876,Database,LOW
46.13,35.5,76.72,53.73,2,0,1.0,Software Engineering,HIGH
55.07,61.04,79.86,23.57,0,0,0.837,Programming,MEDIUM
34.25,28.21,63.94,55.87,0,1,0.902,Programming,HIGH
53.79,51.77,62.54,17.21,0,0,0.817,Programming,LOW
70.89,71.92,79.35,9.37,1,1,1.0,Testing,LOW
30.96,14.54,70.08,79.25,0,0,1.0,Security,HIGH
40.86,35.53,68.33,48.01,2,1,0.865,Testing,MEDIUM
33.0,42.01,80.86,48.05,1,0,1.0,Artificial Intelligence,MEDIUM
53.92,56.32,74.07,23.96,1,0,0.986,Software Engineering,MEDIUM
22.94,16.93,67.33,74.85,3,0,0.965,Database,HIGH
18.73,17.78,62.09,71.37,1,0,0.726,Data Science,HIGH
35.88,45.77,74.8,38.8,3,1,0.768,Backend,MEDIUM
28.68,32.23,59.13,45.49,1,1,1.0,Programming,MEDIUM
49.07,51.67,70.83,27.06,1,0,0.544,Security,MEDIUM
59.73,47.97,64.44,25.55,0,1,0.855,Database,MEDIUM
55.8,53.05,64.76,18.08,2,2,0.662,Data Science,LOW
37.45,24.15,75.66,68.08,1,1,1.0,Software Engineering,HIGH
22.45,26.43,73.11,63.85,0,0,0.929,Artificial Intelligence,HIGH
27.51,29.63,73.43,59.65,0,2,0.995,Programming,HIGH
50.89,53.25,81.29,34.49,1,1,1.0,Testing,MEDIUM
47.09,44.99,72.57,38.01,1,3,1.0,Security,MEDIUM
25.63,20.91,71.56,70.78,2,1,0.87,Artificial Intelligence,HIGH
15.29,22.82,58.77,61.17,1,0,0.836,Artificial Intelligence,HIGH
75.11,71.38,73.72,3.18,1,0,0.918,Software Engineering,LOW
79.76,78.99,66.64,0.0,1,3,1.0,Programming,LOW
4.66,14.8,66.03,77.59,3,0,0.854,Software Engineering,HIGH
64.18,64.75,73.76,12.2,2,0,0.898,Backend,LOW
35.28,47.9,62.93,23.88,0,1,1.0,General,MEDIUM
49.96,38.78,56.03,30.79,3,0,0.815,Software Engineering,MEDIUM
100.0,90.55,79.03,0.0,3,1,1.0,Programming,LOW
34.13,25.09,66.12,62.05,0,0,1.0,Database,HIGH
28.95,33.87,84.63,59.98,2,2,1.0,Security,HIGH
60.04,70.56,78.31,9.9,1,1,0.806,DevOps,LOW
87.92,98.31,88.16,0.0,1,0,1.0,Artificial Intelligence,LOW
37.95,33.82,72.54,53.37,1,2,0.732,Programming,HIGH
59.68,67.94,68.85,1.32,3,3,0.886,Software Engineering,LOW
42.05,39.37,67.84,41.96,2,1,1.0,DevOps,MEDIUM
12.34,18.4,59.51,69.09,0,0,0.936,DevOps,HIGH
49.03,51.46,62.95,18.25,3,2,0.831,Programming,LOW
49.66,53.9,72.04,25.18,1,1,1.0,Programming,MEDIUM
23.81,32.51,71.13,54.3,1,0,0.82,DevOps,HIGH
56.33,45.36,64.6,29.79,2,1,0.748,Data Science,MEDIUM
28.78,25.02,79.23,68.43,2,0,1.0,Data Science,HIGH
37.51,36.34,79.27,54.16,0,1,1.0,Database,HIGH
40.6,39.14,72.01,45.64,0,0,0.993,Data Science,MEDIUM
25.81,36.39,52.72,30.97,1,0,0.819,General,MEDIUM
48.55,65.66,77.75,15.54,2,0,0.959,Database,LOW
21.54,24.5,68.36,64.16,1,1,1.0,Testing,HIGH
82.08,84.1,80.35,0.0,2,1,0.895,Programming,LOW
51.83,58.44,75.19,22.27,1,0,0.85,Programming,MEDIUM
40.71,42.34,80.18,47.2,0,1,0.866,Backend,MEDIUM
71.96,58.28,68.75,15.23,1,1,0.738,Database,LOW
11.24,16.16,74.94,78.43,0,0,0.878,Backend,HIGH
64.81,61.61,74.48,17.27,1,1,0.895,Security,LOW
44.37,44.46,64.84,31.43,1,1,0.738,Software Engineering,MEDIUM
39.94,36.24,77.49,53.23,1,1,1.0,Software Engineering,HIGH
31.71,33.34,70.2,52.51,0,0,1.0,Data Science,HIGH
34.29,37.02,64.68,42.77,1,0,1.0,Artificial Intelligence,MEDIUM
88.24,81.98,80.95,0.0,4,0,0.954,Database,LOW
78.38,67.64,82.4,17.92,5,1,1.0,Testing,LOW
45.43,53.78,83.03,35.23,0,1,1.0,Data Science,MEDIUM
37.96,30.31,77.47,60.87,0,0,0.875,Backend,HIGH
53.25,57.99,71.22,18.56,0,0,1.0,Testing,LOW
37.82,48.53,62.7,22.59,0,0,0.914,Backend,MEDIUM
22.0,31.15,82.58,62.28,0,0,0.981,Data Science,HIGH
37.05,42.55,69.2,38.52,1,0,0.818,Software Engineering,MEDIUM
13.44,30.34,58.87,48.46,3,0,0.86,Programming,MEDIUM
50.42,58.35,97.57,40.19,0,0,1.0,Software Engineering,MEDIUM
70.55,74.47,72.6,0.0,1,1,0.951,Testing,LOW
60.69,53.99,66.96,19.36,2,0,0.942,General,LOW
67.14,61.85,79.25,21.96,1,0,0.883,Backend,MEDIUM
52.96,45.93,56.43,18.61,0,0,0.815,Database,LOW
72.98,67.6,86.89,22.21,2,0,1.0,General,MEDIUM
45.65,37.3,81.12,54.02,1,1,1.0,Programming,HIGH
46.76,37.69,69.96,46.13,3,1,0.993,Security,MEDIUM
69.31,69.96,67.31,0.0,5,1,0.956,Database,LOW
20.93,19.07,64.47,70.42,4,0,0.78,General,HIGH
37.34,32.26,55.89,42.28,2,0,0.621,Data Science,MEDIUM
63.43,70.82,68.58,0.0,2,1,1.0,Software Engineering,LOW
48.38,42.64,74.45,42.74,1,0,0.844,DevOps,MEDIUM
52.72,35.99,74.92,51.96,0,1,0.916,Testing,HIGH
51.56,49.68,70.94,29.98,1,1,1.0,Artificial Intelligence,MEDIUM
50.9,42.76,67.63,36.77,0,0,0.831,DevOps,MEDIUM
31.99,40.72,58.63,30.55,2,2,0.767,Database,MEDIUM
59.45,52.39,63.93,18.05,1,0,1.0,General,LOW
42.21,33.17,79.85,58.46,3,0,0.83,Database,HIGH
66.59,61.73,72.61,14.98,2,0,1.0,Security,LOW
26.89,23.11,75.75,69.49,1,1,0.886,Artificial Intelligence,HIGH
25.22,35.19,68.43,48.57,1,0,0.822,Database,MEDIUM
77.74,65.16,79.08,17.6,3,1,0.895,Security,LOW
93.32,83.87,67.87,0.0,1,1,1.0,Software Engineering,LOW
66.56,67.85,61.05,0.0,5,2,0.85,Security,LOW
2.13,6.41,66.4,90.34,2,0,0.801,Security,HIGH
44.8,39.4,63.18,37.64,3,0,0.823,General,MEDIUM
71.14,59.04,84.98,30.53,3,1,1.0,DevOps,MEDIUM
64.95,50.09,88.24,43.23,0,1,1.0,Programming,MEDIUM
18.4,20.36,62.07,67.2,0,0,0.736,Data Science,HIGH
22.73,26.53,76.76,65.44,0,0,1.0,Database,HIGH
44.16,47.74,73.7,35.22,1,0,0.906,Security,MEDIUM
29.26,35.14,62.9,44.13,2,1,1.0,Security,MEDIUM
62.68,50.4,72.3,30.29,3,1,0.854,Programming,MEDIUM
41.71,31.66,62.07,48.99,0,1,0.803,DevOps,MEDIUM
14.3,13.15,84.81,84.49,0,1,1.0,Programming,HIGH
52.78,39.51,72.56,45.55,0,0,0.747,Security,MEDIUM
30.55,18.2,67.75,73.13,1,0,0.982,DevOps,HIGH
26.97,35.88,67.49,46.83,1,2,1.0,Database,MEDIUM
9.86,12.66,79.94,84.17,2,0,1.0,Backend,HIGH
30.62,27.05,65.78,58.88,1,0,1.0,Database,HIGH
94.33,77.77,75.46,0.0,5,1,0.683,General,LOW
36.84,30.16,82.24,63.33,0,0,0.886,DevOps,HIGH
37.39,41.66,64.74,35.65,1,0,0.835,Programming,MEDIUM
34.35,40.95,67.3,39.15,1,1,0.83,DevOps,MEDIUM
3.03,2.8,57.21,95.11,1,0,1.0,Data Science,HIGH
24.78,29.77,63.17,52.87,3,1,1.0,Backend,HIGH
16.26,11.31,80.44,85.94,0,0,0.963,Security,HIGH
9.53,13.44,62.58,78.53,1,0,1.0,Artificial Intelligence,HIGH
21.81,28.54,81.68,65.06,0,0,1.0,Software Engineering,HIGH
7.27,21.51,76.19,71.77,1,1,0.651,Data Science,HIGH
54.37,50.8,59.3,14.33,1,2,0.694,General,LOW
30.43,34.57,63.17,45.28,1,0,0.897,Programming,MEDIUM
5.54,2.73,78.82,96.53,0,2,0.878,Artificial Intelligence,HIGH
21.07,16.06,63.84,74.85,1,0,1.0,Data Science,HIGH
35.63,45.68,78.74,41.98,1,0,1.0,DevOps,MEDIUM
29.52,33.55,72.9,53.98,2,0,0.996,Database,HIGH
43.96,39.74,58.54,32.12,0,1,0.887,Security,MEDIUM
33.04,28.96,87.26,66.81,3,0,0.779,Artificial Intelligence,HIGH
42.69,38.72,77.02,49.73,1,0,1.0,Database,MEDIUM
27.76,22.82,68.49,66.68,2,0,0.826,Software Engineering,HIGH
50.01,48.39,75.61,36.01,1,0,1.0,Artificial Intelligence,MEDIUM
23.57,24.07,86.31,72.11,0,0,0.992,Artificial Intelligence,HIGH
23.74,33.61,59.95,43.94,6,1,0.65,Database,MEDIUM
9.3,16.35,67.88,75.91,0,0,0.919,Software Engineering,HIGH
29.23,22.42,64.72,65.36,3,0,0.871,Testing,HIGH
54.42,46.88,75.41,37.83,1,0,1.0,Artificial Intelligence,MEDIUM
23.44,19.54,58.67,66.69,3,1,1.0,Backend,HIGH
52.02,43.87,65.62,33.14,1,2,0.816,General,MEDIUM
11.24,13.76,55.01,75.0,0,0,1.0,DevOps,HIGH
39.91,43.05,84.36,48.97,1,1,0.78,Database,MEDIUM
44.37,42.84,73.02,41.33,0,0,0.807,Artificial Intelligence,MEDIUM
46.67,46.16,68.67,32.78,1,1,0.643,Security,MEDIUM
10.65,4.84,70.21,93.11,0,0,0.933,Database,HIGH
78.54,79.59,69.91,0.0,2,1,0.846,Security,LOW
32.22,30.23,61.26,50.66,3,0,0.972,General,HIGH
49.28,47.71,71.9,33.64,4,2,1.0,Testing,MEDIUM
81.25,58.59,67.31,12.97,2,1,1.0,Testing,LOW
38.56,36.79,71.58,48.6,0,2,0.877,DevOps,MEDIUM
30.1,37.75,54.0,30.09,2,2,0.998,Data Science,MEDIUM
41.32,41.21,72.34,43.04,0,0,0.756,Programming,MEDIUM
6.19,6.06,66.28,90.86,0,0,1.0,Testing,HIGH
38.45,19.57,83.39,76.53,0,1,1.0,Backend,HIGH
43.09,33.24,80.61,58.77,2,3,0.861,Security,HIGH
95.23,88.96,72.37,0.0,3,2,0.76,Software Engineering,LOW
59.54,57.96,72.44,19.99,3,1,0.988,General,LOW
66.32,64.89,68.47,5.22,1,3,1.0,Artificial Intelligence,LOW
29.51,25.12,74.15,66.13,1,1,0.813,Software Engineering,HIGH
45.7,42.51,66.17,35.75,2,0,1.0,Artificial Intelligence,MEDIUM
32.15,34.44,64.76,46.82,3,0,0.894,Artificial Intelligence,MEDIUM
36.05,41.7,95.82,56.48,2,2,1.0,Database,HIGH
17.45,25.96,70.56,63.21,0,0,0.727,Database,HIGH
22.68,31.17,71.52,56.41,0,0,1.0,Security,HIGH
79.56,70.23,64.42,0.0,2,2,0.698,General,LOW
1.52,12.13,62.82,80.7,3,0,0.93,Software Engineering,HIGH
11.74,7.14,58.66,87.83,0,0,0.801,Software Engineering,HIGH
76.05,78.43,94.75,17.22,5,0,0.975,Artificial Intelligence,LOW
76.55,61.35,76.0,19.27,1,0,0.877,Backend,LOW
50.85,46.84,80.41,41.75,0,1,0.942,DevOps,MEDIUM
43.81,47.66,66.36,28.19,3,1,1.0,Testing,MEDIUM
21.88,21.54,57.85,62.77,1,0,0.905,Programming,HIGH
65.61,69.58,69.85,0.38,3,1,0.746,Backend,LOW
34.53,25.54,76.84,66.77,1,0,0.82,Database,HIGH
80.57,71.43,76.59,6.74,2,0,0.996,Backend,LOW
58.83,68.12,79.83,14.67,0,0,1.0,Backend,LOW
48.53,53.65,64.31,16.57,1,1,0.947,Programming,LOW
13.33,15.69,65.16,75.92,2,1,0.923,Data Science,HIGH
59.0,49.68,71.36,30.38,2,0,0.831,DevOps,MEDIUM
58.44,54.72,79.58,31.23,0,0,1.0,Database,MEDIUM
57.59,57.68,64.82,11.01,0,1,0.905,DevOps,LOW
59.13,49.98,67.99,26.49,5,0,0.798,DevOps,MEDIUM
16.9,23.7,77.06,69.25,0,1,1.0,Testing,HIGH
20.47,23.15,82.75,72.02,1,0,1.0,Programming,HIGH
54.59,67.74,70.57,4.0,1,0,0.803,Programming,LOW
26.12,22.94,61.47,62.68,0,0,0.63,DevOps,HIGH
28.76,36.06,86.44,58.28,0,0,0.979,DevOps,HIGH
80.66,90.24,78.09,0.0,1,2,0.773,Artificial Intelligence,LOW
53.05,58.53,64.69,9.52,1,1,1.0,Testing,LOW
45.58,48.52,80.03,39.37,1,0,0.829,Software Engineering,MEDIUM
64.39,75.62,71.34,0.0,0,1,1.0,Programming,LOW
58.04,51.54,64.61,20.22,3,1,0.906,Programming,MEDIUM
80.12,69.17,65.54,0.0,0,0,0.702,Data Science,LOW
54.83,53.21,46.97,0.0,1,1,0.677,Database,LOW
93.92,100.0,82.21,0.0,3,0,1.0,Database,LOW
29.32,24.99,75.08,66.72,0,0,1.0,General,HIGH
12.92,16.59,82.29,79.84,1,0,1.0,Artificial Intelligence,HIGH
58.4,53.38,66.89,20.21,2,2,1.0,Data Science,MEDIUM
53.93,39.33,68.5,42.58,3,0,0.825,Database,MEDIUM
55.68,67.72,62.72,0.0,3,0,0.959,DevOps,LOW
45.71,40.59,74.57,45.57,0,0,0.922,General,MEDIUM
52.14,53.64,79.87,32.84,1,1,1.0,Backend,MEDIUM
13.02,15.73,49.0,67.9,1,0,0.83,Backend,HIGH
22.61,29.22,63.41,53.92,2,0,1.0,Data Science,HIGH
45.45,48.38,75.85,36.21,1,1,0.814,Programming,MEDIUM
55.44,46.96,67.93,30.87,0,1,0.879,Software Engineering,MEDIUM
39.2,38.49,79.1,51.33,2,0,0.764,Database,HIGH
56.83,39.04,77.5,49.63,0,1,1.0,Artificial Intelligence,MEDIUM
